#'u=0.02,sig=0.014,k=0.64'
1.000000000000000056e-01 5.681733734223454874e-02 1.776516762999999152e-02 2.946369802196483617e-02 1.994209235555332790e-02 2.383047533772800555e-02 2.215674431891575050e-02 1.919966232544175616e-02 -4.084401612292291178e-03 4.767954930675186859e-02 1.922395220025330947e-02 1.685938732218414046e-02 9.482319159280088589e-03 2.583272611706300542e-02 3.344754896827652896e-02 3.405442330084778452e-02 4.522591614365668866e-02 3.851132538382253528e-02 -6.054798881607863226e-03 4.738932538979599013e-02 -1.217861514847373705e-02
1.000000000000000056e-01 8.515276366863240576e-02 5.068918751335902556e-02 2.761981054194126428e-02 2.504976123716587053e-02 2.772853544720704083e-02 3.409143034760296620e-02 3.522231369130320033e-02 -1.693953469689431918e-02 3.074783678166966364e-03 -1.078825508361367161e-03 2.707475630865317784e-02 2.890928695726376410e-02 2.375831371990128407e-02 3.341131264575201293e-02 2.608510140764756791e-02 6.667175629766586981e-03 3.377907606374177737e-03 3.842866360065277237e-02 3.959303068072064780e-02 -1.224644994258599490e-03
1.000000000000000056e-01 5.898429525229932635e-02 3.548271145875996069e-02 5.639479773037971155e-02 2.035858645969343406e-02 2.247713919858737933e-02 2.526570545018623493e-02 2.137108319915160051e-02 2.456616107185670070e-02 1.654276911753935209e-02 4.583689162928922256e-02 3.043397453772932887e-02 3.095267983575147874e-02 2.249065480049602245e-02 1.861892497505431704e-02 4.969993636397614101e-03 1.379035004714834756e-02 1.298176081617991376e-02 3.393608487180732602e-02 -1.223032877016293901e-02 -3.888243116625094559e-04
1.000000000000000056e-01 3.060255149239345801e-02 3.039624550214142101e-02 3.883670496076310763e-02 -7.467782601041753759e-03 2.361886586796362909e-03 -3.864389205649656350e-04 8.741967115313985584e-03 1.772942761117836039e-02 2.940467980404914278e-02 9.376075441833111104e-03 1.420438200682729545e-02 2.211820344659148202e-02 4.446138407379254809e-02 3.478197507095816265e-02 3.649904909517320134e-02 1.215915824028528450e-02 -3.163592675867604731e-03 1.669625535394355514e-02 2.192069470339259862e-02 2.124728730792607365e-02
1.000000000000000056e-01 4.074645410487311159e-02 2.440652358148481804e-02 3.310369890431631712e-04 1.136514692588635328e-02 2.821406976621602947e-02 3.080955828114665535e-02 3.408299101942394854e-02 2.526689822006121175e-02 2.374060330380519182e-02 3.528753850185988722e-02 5.584773079185992306e-03 -3.618664866605197927e-05 5.382781805074975980e-03 2.089847208592836986e-02 3.048757031597471023e-02 4.985347729035265185e-02 3.884682502226662754e-02 3.254941146423124404e-03 -3.162464335258987486e-03 2.212069976234200264e-02
1.000000000000000056e-01 2.721821258248498937e-02 1.995726426604932380e-02 2.588237996228042251e-02 3.709992764517610481e-02 3.450360202351754335e-02 1.430359863098444421e-02 2.408150207028222217e-02 1.020328141593448458e-02 1.275349034680367186e-02 2.233648890518763475e-02 1.088292460334984793e-02 1.794385436024723696e-02 1.414067403476564760e-02 2.398079857304408549e-02 5.436012906040857406e-03 2.950088037324844967e-02 3.222176865081172875e-02 1.317763612641391704e-02 2.178597005218407129e-02 2.902436146352876598e-02
1.000000000000000056e-01 8.489119163448344274e-02 2.739129116281999177e-02 -6.694816737316880428e-03 -1.382416424645220923e-02 1.275830360649701962e-02 4.031286707993293750e-02 3.108808116819683151e-02 2.658466105310687208e-02 4.725025235794031581e-02 2.266875293590179391e-02 2.408972728215895073e-02 5.941343342921603932e-02 4.055848904126718030e-02 3.699763140720213617e-02 3.917951706503759041e-02 3.864141696562502226e-02 3.359912966529084166e-02 3.841480023091647933e-03 -1.207089134172648417e-03 1.557248680874102724e-02
1.000000000000000056e-01 5.494515528059192022e-02 3.066851599397428171e-02 3.929351668469692471e-02 1.106947840362634133e-02 1.652819164573132021e-02 8.103866296457184690e-03 1.032594223299268532e-02 4.133804182284406270e-02 3.893840754300441354e-02 5.142436830969691203e-02 2.152936672702420590e-02 3.295062424960772812e-03 1.394850762428335132e-02 2.350690119237754463e-02 1.957574518605209937e-02 2.573448991785409756e-02 1.462974449507472782e-02 3.216184296532453163e-02 3.417321802734369501e-02 4.396432801967557757e-02
1.000000000000000056e-01 5.892951140714350333e-02 3.975254891598378054e-02 4.123702110842626667e-02 2.187631783539512736e-02 3.817583540603526615e-02 7.376110247494072070e-03 1.417990838204559977e-02 1.574827441594667948e-02 -2.126902387814121054e-03 1.212752185904544117e-02 2.568042378661539171e-02 2.517578578201760953e-02 4.591789203680658044e-03 4.985792320693014507e-02 2.691040606981249389e-02 2.726776182280489166e-02 2.281042302357924600e-02 1.520754860533776037e-02 3.094185639991317918e-02 3.442113607252499097e-02
1.000000000000000056e-01 5.190841772918931840e-02 2.709773747417515422e-02 2.486236824539414178e-02 -1.466351347558911972e-02 -3.354446711881554216e-03 3.379292736718762097e-02 2.845938529520268198e-02 3.296808979262257078e-02 1.041015364924964721e-02 -2.117080408538652217e-02 2.297666793736977478e-02 2.362664004045519905e-02 3.453553572033898900e-02 3.981345567734914659e-02 2.062913373815891682e-02 3.308399424978241549e-02 1.601212212104834859e-02 4.765734898479964676e-04 4.558901285918434687e-02 3.526918859181132210e-02
1.000000000000000056e-01 5.416401189226595358e-02 3.678410579843424677e-02 2.157270360365835110e-02 2.577721707686449898e-02 7.427843836532305177e-04 9.044200486825304530e-03 2.571471217931992764e-02 5.202053067812933973e-03 3.547890391256415879e-03 2.279361825307314043e-02 3.238654245220148192e-02 2.337834341786517930e-02 7.392250131978883934e-03 -1.426220129116671093e-02 2.585090026411182226e-03 1.325696030797018227e-02 5.050740703136113313e-03 2.625352734693397333e-02 1.978172638258231947e-02 1.233987280711550810e-02
1.000000000000000056e-01 4.650513878501057879e-02 3.801952406019322439e-02 2.864438832297767565e-02 6.696982458607180638e-03 2.175172992825432500e-02 2.543478597859275686e-02 6.699102522540231752e-03 -1.256877964427877831e-04 1.916429046253577406e-02 -1.304966781841979812e-02 1.410582567829900616e-02 1.486684860753823521e-02 1.403198182054370656e-02 1.922383723719812282e-02 -5.797929865946651468e-03 1.668130866595007172e-02 -4.208820577503834953e-03 2.432993177653105729e-02 1.702420710300485071e-02 1.544886613479144397e-02
1.000000000000000056e-01 3.309636846525085274e-02 2.088798476588305669e-02 1.562339880036102066e-02 2.278191405630006564e-02 1.964650920467714626e-02 1.591136086925535112e-02 4.325940800410937523e-03 1.436317484602469066e-02 3.848991537960855247e-02 1.784284621552111386e-02 2.518744273271916745e-02 4.717507446874578264e-02 3.515042934099912170e-02 2.184705345401931342e-02 -4.132492569626562695e-03 2.378770320063095314e-02 2.167507268137510920e-02 4.294868124794939956e-02 4.011544192479865600e-02 9.785448437336023708e-03
1.000000000000000056e-01 6.083814578818918378e-02 2.524491129830866432e-02 1.754075575687553262e-02 1.264920966755937390e-02 2.763287363470832286e-02 1.371175123655694363e-02 1.080822330258503043e-02 2.700477604040052090e-02 -5.770472743975334912e-03 -8.580961954765254501e-03 2.532162857642875770e-02 -3.225099431302877462e-03 2.007173038124760930e-02 2.538030849084837309e-03 1.989787293114896050e-02 2.885459353809046584e-02 3.216771032687140708e-02 2.433407528969381770e-02 2.679073475898168660e-02 1.012593602253895886e-02
1.000000000000000056e-01 5.370001154896822393e-02 -2.222134730266722702e-04 2.415517087507074862e-02 2.295902549838226350e-02 2.728923544744908669e-02 3.291110358494957200e-02 1.673975643000094604e-02 1.500483387696153331e-03 1.665496026276729741e-02 3.178668098168245526e-02 1.942970336886164912e-02 4.159216843602413921e-03 1.795138782844590136e-02 5.217515634938831026e-02 3.953607129935047398e-02 2.117238200036800425e-02 4.189521109901193224e-02 3.197003781195052047e-02 3.012964172634787288e-02 4.440738177918922280e-03
1.000000000000000056e-01 6.106752964297068598e-02 2.587870981337787868e-02 1.122348293599043437e-02 3.345304308433690033e-02 5.850414171626964338e-03 6.914398824471024857e-03 1.950896311064078542e-02 1.532142451541761846e-02 2.500889058330494144e-02 2.119973880901601659e-02 2.344812393698076855e-02 7.196122181242567070e-03 2.076509765124149795e-02 -7.228041666288154143e-04 5.129494031672983748e-03 2.149234169772090003e-02 3.927320567840381083e-02 4.056772988179795092e-02 -2.562664320206253094e-03 2.649354678640060759e-02
1.000000000000000056e-01 3.257675548009270061e-02 4.665148255669875066e-04 1.171942204005648087e-02 3.603557107242758711e-02 3.537738450681258973e-02 2.892990436685362321e-02 3.632981751103709495e-02 3.116145985490430953e-02 4.345719952781808282e-02 1.910266460761560203e-02 1.831362740646925655e-02 1.154744618558615522e-02 2.128765937837046041e-02 1.076166439128545954e-03 2.015520288330668527e-02 3.753647417241837148e-02 3.374824041572264260e-02 4.209451775791249462e-02 3.499546121518218311e-02 -1.069927648636809225e-02
1.000000000000000056e-01 5.589128352713314957e-02 1.755180771241447030e-02 9.722470215089984436e-05 1.671692813670191263e-02 1.903434316685522626e-02 2.827983245290980469e-02 2.514183819601122083e-02 1.877250197010096877e-02 2.969461592004007250e-02 2.626320039289971667e-02 1.487832406858287035e-02 4.852621749284051142e-03 5.778969038339085498e-03 2.234690317790803682e-02 1.595443054736086705e-02 1.709978626626489778e-02 -3.814594592121561129e-03 1.578764637032024215e-02 1.519165585763741430e-02 2.015083269130792457e-02
1.000000000000000056e-01 4.191008105151335095e-02 4.497724723035135402e-02 1.623263942836146792e-02 1.433674444364770040e-03 2.438121754370280864e-02 3.745018609736619486e-02 2.830627846026124994e-02 3.607281088283667558e-02 9.393292786380274401e-03 3.708634435245267147e-02 3.766718101399130214e-02 3.364109898636193779e-02 3.437458977782034686e-02 4.262144999069125695e-02 1.638416201136852143e-02 2.908964118226613910e-02 2.207572164306720666e-02 6.325422761154286116e-03 -7.971984562112240102e-04 9.696333638011634531e-03
1.000000000000000056e-01 2.479829438085282001e-02 2.138600735303631747e-02 7.412482803337790138e-03 3.078034424855956644e-02 2.655768770061806353e-02 2.351466446677080713e-02 2.683995207824735330e-02 -5.103892554529580738e-03 1.980926293579195890e-02 1.313556186157019585e-02 1.567663373737101379e-02 -4.588096238061993570e-03 1.638065178128954996e-02 1.867695645615679786e-02 4.673160502718096132e-02 3.565292182182460551e-02 4.464944793474458218e-03 5.249510709357490049e-03 -5.083297981298499565e-03 8.837173662146036168e-03
1.000000000000000056e-01 6.046341290179502864e-02 3.749097411772755323e-02 1.961367769902945188e-02 3.951079858984310467e-05 3.183360819232964462e-02 2.753317120038280968e-02 -1.420097456799046531e-02 -3.766551532267067154e-03 -4.550789973988465797e-03 1.168583659641209138e-02 3.383163295022162398e-02 -8.423761073635217811e-03 2.189316680321131553e-02 3.705836588843404444e-02 3.366761299045064465e-02 1.483032062786437955e-02 -1.282425638016702896e-02 -1.683652922082818151e-02 -1.099396545823617261e-02 -3.017176853509438011e-02
1.000000000000000056e-01 6.452842705331948703e-02 2.941410189957726143e-02 1.432925611150664795e-02 3.128412632167498764e-02 5.177442377445660993e-02 2.006626578253551535e-02 2.073111202586389382e-02 2.432163056789384686e-02 2.302302747431494989e-02 5.268346605776977332e-03 -1.186230842395011656e-02 5.869244888192739866e-03 3.921349959866857887e-02 2.206757131171390579e-02 7.323685103442724789e-03 6.624798004853368893e-03 9.131709714070190137e-03 1.770538011901869047e-02 1.769920311739369562e-02 2.914250829137004367e-02
1.000000000000000056e-01 4.032725043912586960e-02 2.793410172723952839e-02 -1.259450636466975804e-02 -1.071968867807212775e-02 1.401965980353096428e-02 1.134510649923582692e-02 2.590686856192629672e-02 1.913699018752709063e-02 1.034438083656548726e-02 5.864167667009482360e-03 1.965982574283964973e-02 1.737469335175887558e-02 2.314335638863773692e-02 1.799933888138453841e-02 1.450787947809809714e-02 2.478213730100255197e-02 1.932013952806673623e-02 -7.864171060622933418e-03 2.112709286376954210e-02 1.958295979469522677e-02
1.000000000000000056e-01 5.685326979532243086e-02 6.878320902127463277e-02 1.931265030756622661e-02 1.045222241764836441e-02 3.065420351377595026e-02 2.027149997787858204e-02 4.069615413658818348e-02 3.366567132857226780e-02 1.250221754455899982e-02 4.174246720316904247e-02 2.044773648040301012e-02 1.149264400979879176e-02 1.394651692303664793e-02 5.068908249050090020e-03 2.564122304196642110e-03 1.619147969064016479e-02 2.006581046982092512e-02 -1.144704742283411680e-03 2.208947955069173047e-02 1.641122816200650536e-02
1.000000000000000056e-01 3.545362995948426327e-02 7.877678878597187129e-03 8.818248830433316615e-03 1.587531805996718684e-02 4.266417942115355300e-02 3.176064204692494869e-02 3.655293886671466541e-02 2.989615520410553520e-02 1.977349681748227783e-02 -2.807978008877616560e-04 9.191091118422740555e-03 3.402934382545563796e-02 1.618915401220304487e-02 -1.220464769169820468e-02 -8.362306988132690161e-03 5.532743313908457077e-03 2.407207449631414836e-02 3.980828448125826868e-03 7.053689663226198926e-03 1.613597989672537619e-02
1.000000000000000056e-01 4.151643679832428546e-02 3.295868167671373028e-02 2.249995323843077474e-02 -6.888178762364867425e-03 7.774081467829608780e-03 9.479300230913152714e-03 1.542737081133293067e-02 6.999197047735153041e-03 1.824283350627632291e-03 1.078582023094741896e-02 1.704466934337273143e-02 4.868850106279572904e-02 2.708406858126415420e-02 8.004518969670882181e-03 4.414645773693813904e-03 -1.381076356795716414e-03 7.652014757175700128e-03 1.351833274809289068e-02 2.038455111806001738e-02 4.365655158351342685e-02
1.000000000000000056e-01 3.806175484831508804e-02 8.340352069492382864e-03 2.591194557599381387e-02 1.908314880659741156e-02 1.628349445125122294e-02 3.508448449940494707e-02 9.279651281691253528e-03 2.362781105763204353e-02 3.478862487123055014e-02 3.256170620452149278e-02 2.231849446074269175e-02 -1.251630345782992274e-02 1.742441607656331284e-02 2.154156350388598470e-02 7.545132166454793926e-03 2.210760992391501423e-02 1.188309274020201908e-02 2.235960728421573784e-02 5.124436550638796634e-02 4.103372948570498807e-02
1.000000000000000056e-01 6.146657632821815598e-02 1.654502841550493583e-02 -2.057831232665910393e-03 2.275272470859823759e-02 4.811800084879566675e-03 2.919394446285548950e-02 2.278965458489981902e-02 3.648708777351844512e-02 2.808820585588331364e-02 2.965198666489824580e-02 5.978694599319496483e-03 3.917135626841465601e-02 8.599413672754293442e-03 3.640220478042660579e-02 3.631328026726385327e-02 3.375011819008223030e-03 1.748163811114408078e-02 2.940337667025671661e-02 2.441495758876904842e-02 1.572106472434192659e-02
1.000000000000000056e-01 2.719650851430931160e-02 3.473627423676863696e-02 5.868335666830878927e-02 6.132566038227135752e-03 -6.041978003269804498e-03 6.288380820893332140e-04 2.721789098671096099e-03 1.877131311038741576e-02 4.051163380984970641e-02 3.836497161542444523e-02 1.113412956535171985e-02 8.998818581832972868e-03 1.752642581476224204e-02 3.958393067967252987e-02 2.375992950866727405e-02 3.153076556481247683e-02 3.071876747380819506e-02 2.549149395727056538e-02 1.000376135362460346e-02 -8.565503883684606745e-03
1.000000000000000056e-01 5.138772950233184977e-02 5.401267682229282663e-02 2.772250162490940556e-02 -1.385551021182606507e-03 1.614627084569249249e-02 3.222559580124986778e-02 3.410580824727192650e-02 1.240472260732231914e-02 4.769901413760942177e-03 3.798878827485112353e-02 3.378483223083638548e-02 1.758156309190529037e-02 2.986126263768761752e-02 3.615673634722756796e-02 3.440990686748059135e-02 1.119515402065913295e-02 1.625547231146718882e-02 1.609711562355169157e-02 2.395364501490006640e-02 3.291009556502667854e-02
1.000000000000000056e-01 3.790059515108742949e-02 1.919900303950678594e-02 1.615015918716913856e-02 5.255374085535722758e-03 -1.025595535438334448e-02 1.817955449539374740e-02 1.560458487991660953e-02 8.520927615881359121e-03 4.929869892833272510e-02 2.249729115960247272e-04 9.104965839152143192e-03 1.825196588729010097e-02 1.415377423450978056e-03 4.227318240207573324e-03 4.368631947412773137e-02 2.285710101472871597e-02 5.024285212274037793e-02 1.134020075128037985e-02 1.901113259092034394e-02 5.860881071021602218e-02
1.000000000000000056e-01 4.154971860836942366e-02 4.206195670730369235e-02 5.598928428365977650e-03 6.433476454166982272e-03 1.376245868729022125e-02 5.530073317426172086e-04 2.719358895849526003e-02 2.505410449539377526e-02 3.270602252184331982e-02 2.060311374688528555e-02 2.652273271804934940e-02 1.564410772210035605e-02 1.752353050564443501e-02 1.638797034539476311e-02 1.673122777068584977e-02 1.754984228666317883e-02 9.917571002173282413e-03 2.942688374634978843e-02 5.259462019578931696e-03 5.942979209782562125e-03
1.000000000000000056e-01 3.153228640899664176e-02 1.576639171589466065e-02 1.648159740424047504e-02 2.210614866019197308e-02 1.286322420269435038e-02 1.738974701280682211e-02 3.087377079886153425e-02 3.312555905695137304e-02 9.320247406327423351e-03 7.326781609935856254e-03 -4.861124334032702193e-03 -1.195596868547549319e-02 2.106931740983746838e-03 9.108322263756008647e-03 8.296914177097722623e-03 -2.970808326015796086e-03 1.481307648792277651e-02 1.512525414965643425e-02 9.355517574840380851e-03 4.412707274234503249e-03
1.000000000000000056e-01 5.817560036913856092e-02 2.556730400243262952e-02 8.444556874858533471e-03 2.721457163546349423e-02 2.153337937978636735e-02 1.470297581401683144e-02 2.701828139689366887e-02 3.101073745606625423e-02 2.895827750143719487e-02 3.944478400962975889e-02 3.134030629739127660e-02 2.916020002878133566e-02 4.126994956547072602e-02 1.891079431772060143e-02 2.609270433820765414e-02 1.859240434840319159e-02 1.605037610611146845e-02 1.898837861384503056e-02 9.917769601571447061e-03 4.784343464420762193e-04
1.000000000000000056e-01 3.426495389148768306e-02 6.890211215863296240e-03 3.270458198411553552e-02 1.767524549239436749e-02 2.537579166237579481e-02 2.508394432867788737e-02 2.779523980536552363e-02 3.585691194924171127e-02 2.504053187927640992e-02 2.366154489439165412e-02 9.228619452347791574e-03 -1.305064802448096042e-02 2.312636572366519490e-03 1.365441066647834004e-02 1.018419376925380065e-02 7.284617413935179711e-03 -1.208266855301350085e-03 1.677464262949986129e-02 1.343516174237227925e-02 3.114134506607107999e-02
1.000000000000000056e-01 4.055002867855125870e-02 1.954903860484952932e-02 2.694738315031926582e-02 4.467558513979348611e-02 5.585505949357350702e-02 4.642590914330137902e-02 2.974420465061592203e-02 4.138823551796646377e-03 3.268212980336862583e-02 6.717582214913316030e-03 2.975827813180107612e-02 2.516222150883280079e-02 -1.209147795611199144e-03 2.007040734025100637e-02 1.508886500882505519e-02 2.693284044754816128e-02 1.453632075528740741e-02 1.746557278491749424e-02 2.775409376027892366e-03 1.946672040167161249e-02
