100.00, 102.63, 110.69, 113.47, 97.65, 74.25, 76.15, 100.86, 92.40, 95.11, 135.37, 180.48, 189.07, 226.81, 232.23, 223.05, 227.42, 252.57, 232.19, 277.62, 286.95, 359.16, 436.19, 587.77, 568.15, 636.94, 765.00, 742.87, 614.38, 778.80, 754.54, 687.43, 624.90, 797.06, 625.16, 642.91, 645.10, 661.32, 889.71, 833.31, 884.00, 1290.88, 1951.38, 2138.67, 2496.08, 2424.32, 2706.84, 3322.76, 3843.43, 3934.70, 4350.33
100.00, 119.59, 96.84, 97.98, 92.91, 120.17, 132.12, 155.98, 200.43, 179.98, 212.32, 305.61, 278.55, 313.94, 302.86, 437.57, 404.37, 394.04, 384.52, 320.47, 326.40, 338.92, 413.94, 371.21, 465.51, 591.84, 895.74, 902.65, 970.51, 944.62, 1137.86, 1337.94, 1386.26, 1586.87, 1800.76, 1844.64, 1652.24, 1673.24, 2072.19, 3284.05, 3883.07, 4444.13, 3951.42, 3627.01, 4964.95, 6433.28, 6323.18, 6101.81, 9201.60, 9165.08, 9927.50
100.00, 76.36, 81.05, 73.29, 88.69, 91.31, 108.38, 124.70, 142.41, 136.06, 152.70, 225.89, 203.35, 211.55, 149.03, 145.43, 165.06, 149.33, 137.49, 170.68, 172.97, 152.84, 139.90, 154.23, 211.90, 246.76, 252.61, 304.66, 302.36, 344.71, 327.84, 346.44, 458.40, 438.86, 367.74, 366.56, 465.89, 503.51, 540.42, 473.96, 552.98, 547.43, 829.27, 1041.45, 900.43, 973.15, 816.48, 1023.66, 870.42, 848.35, 945.08
100.00, 112.85, 100.01, 118.70, 157.26, 175.67, 198.77, 181.11, 181.75, 168.61, 156.45, 208.41, 197.86, 164.33, 134.42, 118.85, 137.98, 188.73, 200.71, 200.97, 209.95, 183.79, 206.44, 215.93, 206.75, 186.26, 183.74, 147.43, 137.70, 179.43, 243.34, 220.57, 190.22, 186.71, 234.72, 309.30, 326.99, 284.30, 326.97, 332.05, 306.86, 280.98, 293.73, 320.11, 337.00, 332.54, 333.19, 394.05, 439.31, 568.08, 685.70
100.00, 140.28, 169.53, 218.06, 202.58, 137.75, 162.69, 217.98, 214.97, 244.84, 263.56, 271.08, 235.76, 244.58, 330.52, 263.77, 272.61, 367.13, 403.75, 552.45, 529.95, 650.41, 581.17, 712.85, 913.24, 1033.88, 1077.52, 1532.53, 1529.86, 1513.37, 1275.93, 1612.33, 1695.31, 1760.48, 1702.47, 1995.50, 2746.40, 2564.31, 2339.84, 2755.99, 2494.00, 2412.55, 3754.06, 6074.51, 5457.13, 5251.19, 6587.47, 7108.22, 7054.37, 8492.62, 7606.90
100.00, 137.04, 124.15, 147.20, 115.20, 122.85, 137.67, 159.33, 151.24, 138.57, 111.49, 153.84, 205.36, 247.08, 231.15, 306.23, 373.60, 422.10, 500.29, 537.69, 572.31, 486.36, 406.53, 446.55, 441.40, 415.89, 504.93, 453.34, 488.95, 668.56, 819.07, 941.21, 1216.93, 1356.82, 1465.33, 1509.14, 2014.96, 2571.34, 2886.30, 2320.15, 2823.24, 3358.24, 2900.28, 2514.18, 2954.14, 3189.21, 3668.09, 3678.09, 3316.33, 4184.40, 5539.73
100.00, 126.59, 158.03, 151.27, 166.34, 141.66, 167.47, 242.35, 261.04, 254.26, 259.81, 275.91, 186.75, 202.05, 201.32, 202.23, 181.28, 182.34, 205.80, 234.28, 224.42, 251.99, 260.58, 433.18, 498.87, 488.26, 543.44, 616.80, 566.62, 429.06, 400.32, 427.36, 328.61, 430.32, 564.57, 614.81, 620.13, 624.36, 498.68, 624.81, 746.93, 880.99, 983.07, 722.31, 711.11, 756.42, 611.02, 683.67, 774.66, 914.30, 921.76
100.00, 109.69, 115.84, 135.94, 150.86, 157.43, 222.93, 222.54, 257.25, 254.96, 339.28, 363.32, 448.77, 493.12, 518.89, 625.76, 656.79, 765.37, 765.13, 1001.08, 1088.30, 997.98, 1094.82, 1078.80, 1182.38, 1348.54, 1664.74, 1600.39, 1813.93, 2070.04, 2497.83, 2372.51, 2578.00, 1986.54, 2024.51, 2135.28, 2479.90, 2342.61, 2681.21, 2378.05, 3123.18, 3595.10, 3037.47, 2965.31, 2813.92, 2622.38, 2901.83, 4309.59, 5567.57, 6000.50, 6975.83
100.00, 116.71, 132.60, 163.90, 197.17, 141.67, 151.59, 131.25, 160.74, 210.96, 209.01, 275.56, 339.86, 339.33, 435.75, 497.20, 592.49, 625.02, 625.97, 744.50, 973.28, 1064.29, 994.26, 934.41, 1102.49, 1016.73, 865.08, 1057.80, 1022.82, 821.89, 799.98, 783.11, 872.79, 718.87, 802.94, 770.84, 794.22, 824.25, 1119.39, 1077.43, 1223.10, 1367.22, 1573.49, 1524.12, 2124.41, 2205.41, 2339.37, 2813.35, 2951.40, 2844.02, 2569.77
100.00, 113.22, 109.23, 125.29, 146.72, 171.01, 177.92, 156.71, 240.88, 240.57, 253.15, 241.66, 226.81, 260.55, 241.49, 271.40, 218.13, 272.63, 302.45, 367.07, 485.70, 632.05, 685.49, 659.18, 657.50, 767.29, 783.11, 1039.42, 1246.79, 1267.76, 992.34, 806.28, 1020.81, 1083.30, 1164.96, 1218.58, 1255.78, 1611.21, 1283.40, 1227.00, 974.07, 986.21, 1151.65, 969.48, 1036.34, 1059.75, 906.41, 897.25, 1025.85, 1346.79, 1308.49
