timestamp,Total_Stock_T_Bill,T_Bill_CPI,Yeld_10Y_T_Bill,CPI
1977-04-01,-0.0030731215768299396,-0.0012875759029823824,0.0024249999999999996,0.004987541511039417
1977-05-01,0.004860555431443813,-0.0025774993983386585,0.0020166666666666666,0.00661159433231262
1977-06-01,0.008573752936956352,-0.0008484475893904145,0.0018166666666666678,0.004930166107858902
1977-07-01,-0.025186530608448266,0.000943179051955457,0.0018583333333333334,0.003273325344968825
1977-08-01,-0.016285952807165438,0.0011911856739860163,0.0014916666666666672,0.0032626456348161526
1977-09-01,-0.026896366355672607,0.0014542018576201628,0.001333333333333333,0.0032520353863780826
1977-10-01,0.004670016063415192,0.00012312451857917923,0.0012166666666666671,0.004858309151075879
1977-11-01,-0.005801793828284032,0.0017085123871045686,0.0012083333333333338,0.003225809248882605
1977-12-01,-0.039325981771161214,-0.0015098121754825921,0.001425,0.006420567802923216
1978-01-01,-0.015016071666863143,-0.0011786686205891867,0.0012500000000000002,0.006379606964038942
1978-02-01,-0.0026589257539554392,-0.0027089306241683195,0.001324999999999998,0.007917697736784746
1978-03-01,0.04179293981043842,-0.0027720814771922953,0.001550000000000001,0.007855499940308874
1978-04-01,0.048184635354887824,-0.004262443955121292,0.0016250000000000006,0.009345862418237871
1978-05-01,0.0014060061416191795,-0.005616797508751609,0.0016749999999999994,0.010794245130880675
1978-06-01,-0.006164035001204668,-0.0022117819798093174,0.001575,0.0076394565579578355
1978-07-01,0.06466820166355293,0.0010901919683747483,0.0012916666666666684,0.004555816535860124
1978-08-01,-0.0018644396952368046,-0.0018467029133781036,0.001091666666666667,0.007547205635383136
1978-09-01,-0.034497207634595135,-0.0026844974119049686,0.0005916666666666674,0.008982096315827803
1978-10-01,-0.06225721411833411,0.0019447297474231373,0.0008083333333333345,0.004460973940624946
1978-11-01,0.01182218743066378,0.0024646278185565286,0.00018333333333333222,0.004441161999968024
1978-12-01,0.033345168239272395,-0.0015809723260737582,5.833333333333298e-5,0.008823586658515126
1979-01-01,-0.018285035811133457,-0.00419633410232298,-0.00033333333333333305,0.011644964196880103
1979-02-01,0.015360492239695734,-0.0026535144053875205,-0.0001250000000000001,0.010079278994702179
1979-03-01,0.01610370413213734,-0.003848493215503953,-0.00030833333333333407,0.011396134730869534
1979-04-01,-0.026820673576570024,-0.005134888556792138,-9.166666666666785e-5,0.012667305200765533
1979-05-01,0.015866008201157786,-0.00348014402812893,-0.0004583333333333323,0.011126679464757316
1979-06-01,0.006590151124808301,-0.003776903965195532,-0.00020833333333333294,0.01100423759101421
1979-07-01,0.041115549220618136,-0.0021656056325757324,-0.00019166666666666637,0.009530364850693473
1979-08-01,0.007381813231184524,-0.003203692687280351,-0.0002333333333333328,0.010781775603288857
1979-09-01,-0.042403552201486616,0.00012852851837514938,-0.0006833333333333344,0.008010723746078696
1979-10-01,-0.01286042126558983,-4.4910105201691544e-5,-0.0008166666666666669,0.009265453445790328
1979-11-01,0.033191232265409897,-0.0011973635304470681,-0.001174999999999999,0.010485023971625651
1979-12-01,0.022522670190165357,-0.004765909110818135,-0.0014249999999999992,0.014239722811136168
1980-01-01,0.03294746796056437,-0.004595739558565631,-0.000725,0.014039796667482562
1980-02-01,-0.1020271056094629,-0.005013132343076366,-0.00011666666666666596,0.01509462622248492
1980-03-01,-0.024160379825813313,0.0006183295913495795,-0.0021333333333333326,0.01117330059812538
1980-04-01,0.038032166748636916,0.000504076045486742,-0.002033333333333335,0.009828088936262525
1980-05-01,0.0590247482703978,-0.0040826048801757935,0.001391666666666666,0.010942358420943599
1980-06-01,0.04247496944076916,0.005692720015173941,0.002516666666666667,0.0
1980-07-01,0.027660246134792267,-0.0007692436074995578,0.0022499999999999994,0.00722894714315192
1980-08-01,0.020317867965493265,-0.0010874458257739347,0.0020166666666666657,0.008368249670516192
1980-09-01,0.02409362637680568,-0.001331934139335864,0.0013249999999999998,0.009478743954543845
1980-10-01,0.03534343638647474,0.0009400051361586805,0.0006999999999999992,0.008220833144857664
1980-11-01,-0.023820853418719132,0.0014081972040215166,-0.0008416666666666676,0.009313222146666966
1980-12-01,-0.012686347166164924,0.003922626113040199,-0.002550000000000002,0.008078520565201863
1981-01-01,-0.04345155981809066,0.001369633988245,-0.0019500000000000003,0.010291686036548064
1981-02-01,0.028231893263742154,0.004691768184691178,-0.0011333333333333334,0.006802747322751657
1981-03-01,0.001770958523444893,0.003693084986647331,-0.00019166666666666637,0.006756782462880473
1981-04-01,-0.027543467297759125,0.0028664641813535077,0.00035000000000000135,0.007825640831390146
1981-05-01,-0.004947760281577063,0.003714335053930871,-0.002333333333333333,0.008869237740779745
1981-06-01,-0.03243846465790578,0.00047388768742896194,-0.0007250000000000017,0.01097705863115106
1981-07-01,-0.004376003332269809,0.003997718939703042,-0.00023333333333333366,0.007612869828721891
1981-08-01,-0.09905226309627171,0.00231199650996893,-8.33333333333311e-5,0.009703580182739202
1981-09-01,0.00491796601486745,0.009285529635685097,0.0009499999999999995,0.0021436235432510387
1981-10-01,0.01867560498404186,0.007375240303294908,0.0009083333333333356,0.0032068440095791573
1981-11-01,0.00270766355510821,0.005394903474669579,0.0018916666666666682,0.003196593025627692
1981-12-01,-0.057952422715870436,0.00539757180344453,0.002608333333333334,0.0031864073694078954
1982-01-01,-0.02936559633390187,0.006475844040378815,0.001550000000000001,0.003176286418420382
1982-02-01,-0.038809421416121606,0.011595676887514861,0.00045833333333333143,-0.0010576415581349252
1982-03-01,0.04253236973163421,0.0057246086354883225,0.0012500000000000011,0.004223871116185052
1982-04-01,-0.004830186592411228,0.0005242902272044169,0.0009749999999999984,0.009438979360932187
1982-05-01,-0.06383360782911907,-0.0029372990228256814,0.0013500000000000005,0.0124482935265684
1982-06-01,-0.007878263678961033,0.004651628285234662,0.0016416666666666663,0.005141399500418586
1982-07-01,-0.0015095155659668718,0.006909836264671206,0.001941666666666668,0.0020491810449358994
1982-08-01,0.10650877059785432,0.00489147605977753,0.003441666666666665,0.0020449904877271052
1982-09-01,0.07818204522656255,0.0032920030019953075,0.0031750000000000016,0.0030596658239554486
1982-10-01,0.03745435346586706,0.008228090387729842,0.0025000000000000005,-0.0020387366898475534
1982-11-01,0.006727282672430068,0.010557400195440506,0.002266666666666666,-0.004089985251525263
1982-12-01,0.0317848838394821,0.004320027311808992,0.0020166666666666666,0.002047083621724788
1983-01-01,0.014488953559611634,0.005283352831056552,0.002450000000000001,0.0010219724956925802
1983-02-01,0.031072594379728966,0.006498253443049054,0.0018000000000000004,0.0
1983-03-01,0.03405390230486584,-0.0004416669059352264,0.0018916666666666656,0.00712471207212495
1983-04-01,0.03633937438204996,0.0005085471173841664,0.0017166666666666658,0.006066752682237997
1983-05-01,0.010538375902362954,0.0035402663522297135,0.002183333333333333,0.0030196298737195093
1983-06-01,-0.00024441661142109074,0.003008727880447177,0.0018083333333333345,0.004012041489961149
1983-07-01,-0.031793190746137144,0.004244111336185331,0.002233333333333333,0.002998502996256036
1983-08-01,0.024758022600010227,0.002463397882810768,0.0022000000000000006,0.004977611073752719
1983-09-01,-0.0010091721635233902,0.004206757570011452,0.002033333333333333,0.0029747171167429087
1983-10-01,-0.01858529658416562,0.004927549806418994,0.0025833333333333324,0.0019782400121055588
1983-11-01,-0.008523002578503781,0.006010131746742752,0.002391666666666668,0.0009876544012721311
1983-12-01,0.0081366883273811,0.0012759457127126317,0.0023499999999999997,0.005905528974041729
1984-01-01,-0.059630011175445204,0.002210214619173867,0.0023083333333333315,0.004894772376728085
1984-02-01,-0.003119185320895529,0.005299033503869469,0.002458333333333334,0.0019512201312616995
1984-03-01,-0.002824849902572431,0.0027166246297631045,0.0025083333333333346,0.0048614582862454014
1984-04-01,-0.010523929845214849,0.00480176390151497,0.002608333333333334,0.002905571051414313
1984-05-01,-0.02670019576708605,0.004916474323193908,0.0034000000000000002,0.002897153161153021
1984-06-01,-0.017251219997051887,0.003994111508283079,0.0033083333333333333,0.0038498603854417723
1984-07-01,0.079384150871236,0.004198278739917455,0.0023250000000000007,0.003835095783942144
1984-08-01,0.005258371773223962,0.0035245383220168253,0.001933333333333332,0.004773278752657539
1984-09-01,-0.012682375459628043,0.00536927866731866,0.0017500000000000016,0.002853068982406448
1984-10-01,0.004684421090525975,0.00774531213689483,0.0017083333333333325,0.0
1984-11-01,-0.014183284869055762,0.006882774858654443,0.0024750000000000006,0.0
1984-12-01,0.03908083794549159,0.004562169759460634,0.002908333333333333,0.0018975337761917288
