Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2005-04-30,3.51,3.51,3.51,3.51
2005-05-31,2.8,2.8,2.8,2.8
2005-06-30,2.53,2.53,2.53,2.53
2005-07-31,3.17,3.17,3.17,3.17
2005-08-31,3.64,3.64,3.64,3.64
2005-09-30,4.69,4.69,4.69,4.69
2005-10-31,4.35,4.35,4.35,4.35
2005-11-30,3.46,3.46,3.46,3.46
2005-12-31,3.42,3.42,3.42,3.42
2006-01-31,3.99,3.99,3.99,3.99
2006-02-28,3.6,3.6,3.6,3.6
2006-03-31,3.36,3.36,3.36,3.36
2006-04-30,3.55,3.55,3.55,3.55
2006-05-31,4.17,4.17,4.17,4.17
2006-06-30,4.32,4.32,4.32,4.32
2006-07-31,4.15,4.15,4.15,4.15
2006-08-31,3.82,3.82,3.82,3.82
2006-09-30,2.06,2.06,2.06,2.06
2006-10-31,1.31,1.31,1.31,1.31
2006-11-30,1.97,1.97,1.97,1.97
2006-12-31,2.54,2.54,2.54,2.54
2007-01-31,2.08,2.08,2.08,2.08
2007-02-28,2.42,2.42,2.42,2.42
2007-03-31,2.78,2.78,2.78,2.78
2007-04-30,2.57,2.57,2.57,2.57
2007-05-31,2.69,2.69,2.69,2.69
2007-06-30,2.69,2.69,2.69,2.69
2007-07-31,2.36,2.36,2.36,2.36
2007-08-31,1.97,1.97,1.97,1.97
2007-09-30,2.76,2.76,2.76,2.76
2007-10-31,3.54,3.54,3.54,3.54
2007-11-30,4.31,4.31,4.31,4.31
2007-12-31,4.08,4.08,4.08,4.08
2008-01-31,4.28,4.28,4.28,4.28
2008-02-29,4.03,4.03,4.03,4.03
2008-03-31,3.98,3.98,3.98,3.98
2008-04-30,3.94,3.94,3.94,3.94
2008-05-31,4.18,4.18,4.18,4.18
2008-06-30,5.02,5.02,5.02,5.02
2008-07-31,5.6,5.6,5.6,5.6
2008-08-31,5.37,5.37,5.37,5.37
2008-09-30,4.94,4.94,4.94,4.94
2008-10-31,3.66,3.66,3.66,3.66
2008-11-30,1.07,1.07,1.07,1.07
2008-12-31,0.09,0.09,0.09,0.09
2009-01-31,0.03,0.03,0.03,0.03
2009-02-28,0.24,0.24,0.24,0.24
2009-03-31,-0.38,-0.38,-0.38,-0.38
2009-04-30,-0.74,-0.74,-0.74,-0.74
2009-05-31,-1.28,-1.28,-1.28,-1.28
2009-06-30,-1.43,-1.43,-1.43,-1.43
2009-07-31,-2.1,-2.1,-2.1,-2.1
2009-08-31,-1.48,-1.48,-1.48,-1.48
2009-09-30,-1.29,-1.29,-1.29,-1.29
2009-10-31,-0.18,-0.18,-0.18,-0.18
2009-11-30,1.84,1.84,1.84,1.84
2009-12-31,2.72,2.72,2.72,2.72
2010-01-31,2.63,2.63,2.63,2.63
2010-02-28,2.14,2.14,2.14,2.14
2010-03-31,2.31,2.31,2.31,2.31
2010-04-30,2.24,2.24,2.24,2.24
2010-05-31,2.02,2.02,2.02,2.02
2010-06-30,1.05,1.05,1.05,1.05
2010-07-31,1.24,1.24,1.24,1.24
2010-08-31,1.15,1.15,1.15,1.15
2010-09-30,1.14,1.14,1.14,1.14
2010-10-31,1.17,1.17,1.17,1.17
2010-11-30,1.14,1.14,1.14,1.14
2010-12-31,1.5,1.5,1.5,1.5
2011-01-31,1.63,1.63,1.63,1.63
2011-02-28,2.1,2.1,2.1,2.1
2011-03-31,2.7,2.7,2.7,2.7
2011-04-30,3.2,3.2,3.2,3.2
2011-05-31,3.6,3.6,3.6,3.6
2011-06-30,3.6,3.6,3.6,3.6
2011-07-31,3.6,3.6,3.6,3.6
2011-08-31,3.8,3.8,3.8,3.8
2011-09-30,3.9,3.9,3.9,3.9
2011-10-31,3.5,3.5,3.5,3.5
2011-11-30,3.4,3.4,3.4,3.4
2011-12-31,3,3,3,3
2012-01-31,2.9,2.9,2.9,2.9
2012-02-29,2.9,2.9,2.9,2.9
2012-03-31,2.7,2.7,2.7,2.7
2012-04-30,2.3,2.3,2.3,2.3
2012-05-31,1.7,1.7,1.7,1.7
2012-06-30,1.7,1.7,1.7,1.7
2012-07-31,1.4,1.4,1.4,1.4
2012-08-31,1.7,1.7,1.7,1.7
2012-09-30,2,2,2,2
2012-10-31,2.2,2.2,2.2,2.2
2012-11-30,1.8,1.8,1.8,1.8
2012-12-31,1.7,1.7,1.7,1.7
2013-01-31,1.6,1.6,1.6,1.6
2013-02-28,2,2,2,2
2013-03-31,1.5,1.5,1.5,1.5
2013-04-30,1.1,1.1,1.1,1.1
2013-05-31,1.4,1.4,1.4,1.4
2013-06-30,1.8,1.8,1.8,1.8
2013-07-31,2,2,2,2
2013-08-31,1.5,1.5,1.5,1.5
2013-09-30,1.2,1.2,1.2,1.2
2013-10-31,1,1,1,1
2013-11-30,1.2,1.2,1.2,1.2
2013-12-31,1.5,1.5,1.5,1.5
2014-01-31,1.6,1.6,1.6,1.6
2014-02-28,1.1,1.1,1.1,1.1
2014-03-31,1.5,1.5,1.5,1.5
2014-04-30,2,2,2,2
2014-05-31,2.1,2.1,2.1,2.1
2014-06-30,2.1,2.1,2.1,2.1
2014-07-31,2,2,2,2
2014-08-31,1.7,1.7,1.7,1.7
2014-09-30,1.7,1.7,1.7,1.7
2014-10-31,1.7,1.7,1.7,1.7
2014-11-30,1.3,1.3,1.3,1.3
2014-12-31,0.8,0.8,0.8,0.8
2015-01-31,0,0,0,0
2015-03-31,-0.1,-0.1,-0.1,-0.1
2015-04-30,0,0,0,0
2015-06-30,0.1,0.1,0.1,0.1
2015-07-31,0.2,0.2,0.2,0.2
2015-08-31,0,0,0,0
2015-10-31,0.2,0.2,0.2,0.2
2015-11-30,0.5,0.5,0.5,0.5
2015-12-31,0.7,0.7,0.7,0.7
2016-01-31,1.4,1.4,1.4,1.4
2016-02-29,1,1,1,1
2016-03-31,0.9,0.9,0.9,0.9
2016-04-30,1.1,1.1,1.1,1.1
2016-05-31,1,1,1,1
2016-06-30,1,1,1,1
2016-07-31,0.8,0.8,0.8,0.8
2016-08-31,1.1,1.1,1.1,1.1
2016-09-30,1.5,1.5,1.5,1.5
2016-10-31,1.6,1.6,1.6,1.6
2016-11-30,1.7,1.7,1.7,1.7
2016-12-31,2.1,2.1,2.1,2.1
2017-01-31,2.5,2.5,2.5,2.5
2017-02-28,2.7,2.7,2.7,2.7
2017-03-31,1.9,1.9,1.9,1.9
2017-06-30,1.6,1.6,1.6,1.6
2017-07-31,1.7,1.7,1.7,1.7
2017-08-31,1.9,1.9,1.9,1.9
2017-09-30,2.2,2.2,2.2,2.2
2017-10-31,2,2,2,2
2017-11-30,2.2,2.2,2.2,2.2
2017-12-31,2.1,2.1,2.1,2.1
2018-02-28,2.2,2.2,2.2,2.2
2018-03-31,2.4,2.4,2.4,2.4
2018-04-30,2.5,2.5,2.5,2.5
2018-05-31,2.8,2.8,2.8,2.8
2018-06-30,2.9,2.9,2.9,2.9
2018-07-31,2.9,2.9,2.9,2.9
2018-08-31,2.7,2.7,2.7,2.7
2018-09-30,2.3,2.3,2.3,2.3
2018-10-31,2.5,2.5,2.5,2.5
2018-11-30,2.2,2.2,2.2,2.2
2018-12-31,1.9,1.9,1.9,1.9
2019-01-31,1.6,1.6,1.6,1.6
2019-02-28,1.5,1.5,1.5,1.5
2019-03-31,1.9,1.9,1.9,1.9
2019-04-30,2,2,2,2
2019-05-31,1.8,1.8,1.8,1.8
2019-06-30,1.6,1.6,1.6,1.6
2019-07-31,1.8,1.8,1.8,1.8
2019-08-31,1.7,1.7,1.7,1.7
2019-09-30,1.7,1.7,1.7,1.7
2019-10-31,1.8,1.8,1.8,1.8
2019-11-30,2.1,2.1,2.1,2.1
2019-12-31,2.3,2.3,2.3,2.3
2020-01-31,2.5,2.5,2.5,2.5
2020-02-29,2.3,2.3,2.3,2.3
2020-03-31,1.5,1.5,1.5,1.5
2020-04-30,0.3,0.3,0.3,0.3
2020-05-31,0.1,0.1,0.1,0.1
2020-06-30,0.6,0.6,0.6,0.6
2020-07-31,1,1,1,1
2020-08-31,1.3,1.3,1.3,1.3
2020-09-30,1.4,1.4,1.4,1.4
2020-10-31,1.2,1.2,1.2,1.2
2020-11-30,1.2,1.2,1.2,1.2
2020-12-31,1.4,1.4,1.4,1.4
2021-01-31,1.4,1.4,1.4,1.4
2021-02-28,1.7,1.7,1.7,1.7
2021-03-31,2.6,2.6,2.6,2.6
2021-04-30,4.2,4.2,4.2,4.2
2021-05-31,5,5,5,5
2021-06-30,5.4,5.4,5.4,5.4
2021-07-31,5.4,5.4,5.4,5.4
2021-08-31,5.3,5.3,5.3,5.3
2021-09-30,5.4,5.4,5.4,5.4
2021-10-31,6.2,6.2,6.2,6.2
2021-11-30,6.8,6.8,6.8,6.8
2021-12-31,7,7,7,7
2022-01-31,7.5,7.5,7.5,7.5
2022-02-28,7.9,7.9,7.9,7.9
2022-03-31,8.5,8.5,8.5,8.5
2022-04-30,8.3,8.3,8.3,8.3
2022-05-31,8.6,8.6,8.6,8.6
2022-06-30,9.1,9.1,9.1,9.1
2022-07-31,8.5,8.5,8.5,8.5
2022-08-31,8.3,8.3,8.3,8.3
2022-09-30,8.2,8.2,8.2,8.2
2022-10-31,7.7,7.7,7.7,7.7
2022-11-30,7.1,7.1,7.1,7.1
2022-12-31,6.5,6.5,6.5,6.5
2023-01-31,6.4,6.4,6.4,6.4
2023-02-28,6,6,6,6
2023-04-30,4.9,4.9,4.9,4.9
