timestamp,short_us,real_us,term_us,USA_Net_short_us
2005-04-01,0.0323,-0.005241452721290531,0.009299999999999996,-0.02996505239589292
2005-07-01,0.0373666666666667,-0.0027962723734417955,0.0047666666666666,0.005740553249547049
2005-10-01,0.0429666666666666,0.005617710178525402,0.001933333333333405,0.024035822084750524
2006-01-01,0.0472,0.0063545025742101175,-0.0014999999999999944,0.010358357842333665
2006-04-01,0.0517666666666666,-0.003923314600872306,-0.0010666666666665978,0.026378944086020907
2006-07-01,0.0539333333333333,0.0078066208252029375,-0.0049666666666665985,-0.03069393300542881
2006-10-01,0.0532333333333333,0.021777479067793343,-0.006933333333333298,0.03765271573832278
2007-01-01,0.053099999999999994,0.003047513667761211,-0.0063,0.050581588554317644
2007-04-01,0.0531666666666667,-0.0057876804011718404,-0.004700000000000003,-0.004387753529827539
2007-07-01,0.0542333333333333,0.010711733193730241,-0.006933333333333298,0.04467431723353134
2007-10-01,0.0502333333333333,0.005393192368466287,-0.0076333333333332976,0.006943957349418453
2008-01-01,0.0323,-0.003261056056561377,0.0043333333333333,-0.041723575636764376
2008-04-01,0.027566666666666698,-0.014847911310328012,0.011299999999999998,-0.10630999137634627
2008-07-01,0.0305666666666666,-0.0039508200608162234,0.008066666666666705,-0.030002858600012387
2008-10-01,0.0281666666666667,0.035710050613983295,0.004366666666666595,-0.1027611071630064
2009-01-01,0.010833333333333299,0.007693434551337084,0.0165333333333334,-0.25635272115818153
2009-04-01,0.00616666666666667,-0.009006742862407052,0.02696666666666663,-0.11457410474124907
2009-07-01,0.003,-0.006018084383280615,0.03216666666666659,0.144984308935074
2009-10-01,0.00223333333333333,-0.0014516225488774871,0.03236666666666667,0.14279694843594626
2010-01-01,0.00206666666666666,-0.003489606072404378,0.03510000000000004,0.05655704431014047
2010-04-01,0.00423333333333332,-0.0036817362237805728,0.030666666666666682,0.05036472653549279
2010-07-01,0.00336666666666667,-9.070166238942272e-5,0.024499999999999928,-0.125094529397503
2010-10-01,0.0028000000000000004,-0.002245105876348694,0.025833333333333302,0.10693138159976914
2011-01-01,0.00283333333333333,-0.011860820602681265,0.031766666666666665,0.10226711645527906
2011-04-01,0.0022,-0.016733045581374395,0.029899999999999996,0.05593128436035904
2011-07-01,0.00286666666666666,-0.003360444415757611,0.02140000000000004,-3.203636796663648e-5
2011-10-01,0.00423333333333332,0.0025795105823884553,0.016233333333333377,-0.1538208820653177
2012-01-01,0.0033,-0.007100235312859051,0.017066666666666598,0.10829454953313074
2012-04-01,0.003,-0.0074915785843732855,0.0152333333333333,0.1183716486249278
