timestamp;NGDPRSAXDCPLQ;POLCPIALLQINMEI;IRLTLT01PLM156N;IR3TIB01PLQ156N;NGDPRSAXDCUSQ;USACPIALLMINMEI;IRLTLT01USQ156N;IR3TIB01USQ156N;CLVMEURSCAB1GQEA19;CP0000EZ19M086NEST;IRLTLT01EZM156N;IR3TIB01EZQ156N
01.10.1990;NaN;7.8537300000000005;NaN;NaN;2.499676e6;56.409456666666664;8.39666666666667;7.97;NaN;NaN;10.977713333333332;NaN
01.01.1991;NaN;9.9168;NaN;NaN;2.487979e6;56.87356;8.01666666666666;6.71333333333333;NaN;NaN;10.55287;NaN
01.04.1991;NaN;11.06555;NaN;NaN;2.5073775e6;57.21108666666667;8.13;6.01333333333333;NaN;NaN;10.051855666666667;NaN
01.07.1991;NaN;11.74543;NaN;53.2666666666667;2.5200488e6;57.661123333333336;7.94;5.7;NaN;NaN;10.142793333333334;NaN
01.10.1991;NaN;12.94107;NaN;47.0333333333333;2.5288323e6;58.097096666666665;7.34666666666667;4.91333333333333;NaN;NaN;9.894175333333333;NaN
01.01.1992;NaN;14.62904;NaN;46.5666666666667;2.5591088e6;58.50494666666666;7.30333333333333;4.12333333333333;NaN;NaN;9.579858;NaN
01.04.1992;NaN;15.98879;NaN;47.0333333333333;2.5868573e6;58.983109999999996;7.37666666666667;3.89333333333333;NaN;NaN;9.676070333333334;NaN
01.07.1992;NaN;17.18443;NaN;44.5666666666667;2.6124183e6;59.44721333333334;6.61666666666667;3.27;NaN;NaN;10.052103333333333;NaN
01.10.1992;NaN;18.91928;NaN;43.7333333333333;2.639662e6;59.869123333333334;6.7433333333333305;3.44;NaN;NaN;10.012863666666666;NaN
01.01.1993;NaN;20.72447;NaN;38.033333333333296;2.6440688e6;60.375416666666666;6.28;3.14;NaN;NaN;9.417174666666666;NaN
01.04.1993;NaN;22.10766;NaN;33.4333333333333;2.6594618e6;60.83951666666666;5.99;3.13333333333333;NaN;NaN;8.992600333333334;NaN
01.07.1993;NaN;23.232979999999998;NaN;33.9333333333333;2.6721515e6;61.078599999999994;5.61666666666667;3.14;NaN;NaN;7.977857;NaN
