Date;CPALTT01USM657N
1997-11-01;-0,0618811881188040000
1997-12-01;-0,1238390092879100000
1998-01-01;0,1859888406695360000
1998-02-01;0,1856435643564450000
1998-03-01;0,1852995676343350000
1998-04-01;0,1849568434032150000
1998-05-01;0,1846153846153930000
1998-06-01;0,1228501228501230000
1998-07-01;0,1226993865030520000
1998-08-01;0,1225490196078600000
1998-09-01;0,1223990208078180000
1998-10-01;0,2444987775061300000
1998-11-01;0,0000000000000000000
1998-12-01;-0,0609756097561058000
1999-01-01;0,2440512507626770000
1999-02-01;0,1217285453438680000
1999-03-01;0,3039513677811640000
1999-04-01;0,7272727272727140000
1999-05-01;0,0000000000000000000
1999-06-01;0,0000000000000000000
1999-07-01;0,3008423586040850000
1999-08-01;0,2399520095980970000
1999-09-01;0,4787552363853840000
1999-10-01;0,1786777843954660000
1999-11-01;0,0594530321046454000
1999-12-01;0,0000000000000000000
2000-01-01;0,2970885323826590000
2000-02-01;0,5924170616113770000
2000-03-01;0,8244994110718370000
2000-04-01;0,0584112149532790000
2000-05-01;0,1167542323409230000
2000-06-01;0,5247813411078820000
2000-07-01;0,2320185614849200000
2000-08-01;0,0000000000000000000
2000-09-01;0,5208333333333120000
2000-10-01;0,1727115716753110000
2000-11-01;0,0574712643678088000
2000-12-01;-0,0574382538770748000
2001-01-01;0,6321839080459720000
2001-02-01;0,3997715591090900000
2001-03-01;0,2275312855517490000
2001-04-01;0,3972758229285000000
2001-05-01;0,4522328999434580000
2001-06-01;0,1688238604389500000
2001-07-01;-0,2808988764044880000
2001-08-01;0,0000000000000000000
2001-09-01;0,4507042253521140000
2001-10-01;-0,3365114974761800000
2001-11-01;-0,1688238604389350000
2001-12-01;-0,3945885005637070000
2002-01-01;0,2263723825693280000
2002-02-01;0,3952569169960710000
2002-03-01;0,5624296962879660000
2002-04-01;0,5592841163310840000
2002-05-01;0,0000000000000000000
2002-06-01;0,0556173526140231000
2002-07-01;0,1111728738187740000
2002-08-01;0,3331482509716840000
2002-09-01;0,1660210293303900000
2002-10-01;0,1657458563535990000
2002-11-01;0,0000000000000000000
2002-12-01;-0,2206287920573640000
2003-01-01;0,4422332780541610000
2003-02-01;0,7705008255366020000
2003-03-01;0,6007646095029990000
2003-04-01;-0,2171552660151870000
2003-05-01;-0,1632208922742190000
2003-06-01;0,1089918256130790000
2003-07-01;0,1088731627653790000
2003-08-01;0,3806416530723160000
2003-09-01;0,3250270855904670000
2003-10-01;-0,1079913606911450000
2003-11-01;-0,2702702702702640000
2003-12-01;-0,1084010840108410000
2004-01-01;0,4883342376559900000
2004-02-01;0,5399568034557120000
2004-03-01;0,6444683136412630000
2004-04-01;0,3201707577374610000
2004-05-01;0,5851063829787190000
2004-06-01;0,3172924378635660000
2004-07-01;-0,1581444385872370000
2004-08-01;0,0527983104540587000
2004-09-01;0,2110817941952520000
2004-10-01;0,5265929436545570000
2004-11-01;0,0523834468308086000
2004-12-01;-0,3664921465968530000
2005-01-01;0,2101944298475960000
2005-02-01;0,5768222338752060000
2005-03-01;0,7820646506777720000
2005-04-01;0,6725297465080140000
2005-05-01;-0,1027749229187950000
2005-06-01;0,0514403292181004000
2005-07-01;0,4627249357326560000
2005-08-01;0,5117707267144340000
2005-09-01;1,2219959266802500000
2005-10-01;0,2012072434607520000
2005-11-01;-0,8032128514056260000
2005-12-01;-0,4048582995951300000
2006-01-01;0,7621951219512160000
2006-02-01;0,2017145738779500000
2006-03-01;0,5535983895319800000
2006-04-01;0,8508508508508340000
2006-05-01;0,4962779156327430000
2006-06-01;0,1975308641975320000
2006-07-01;0,2957121734844890000
2006-08-01;0,1965601965601970000
2006-09-01;-0,4904364884747570000
2006-10-01;-0,5421389847215210000
2006-11-01;-0,1486620416253790000
2006-12-01;0,1488833746898330000
2007-01-01;0,3052527254707630000
2007-02-01;0,5350367559876620000
2007-03-01;0,9105695851085430000
2007-04-01;0,6496162686508890000
2007-05-01;0,6110718674704700000
2007-06-01;0,1937975176605650000
2007-07-01;-0,0254377207802054000
2007-08-01;-0,1833902227087110000
2007-09-01;0,2755907405358930000
2007-10-01;0,2139191328121170000
2007-11-01;0,5939617873415810000
2007-12-01;-0,0670863129647814000
2008-01-01;0,4970576472604690000
2008-02-01;0,2904112184953480000
2008-03-01;0,8668212930989670000
2008-04-01;0,6064778389719560000
2008-05-01;0,8420886031756310000
2008-06-01;1,0076996934894000000
2008-07-01;0,5251011128122130000
2008-08-01;-0,3991562255641740000
2008-09-01;-0,1383018540664550000
2008-10-01;-1,0101333284578900000
2008-11-01;-1,9152895328595800000
2008-12-01;-1,0342473814287500000
2009-01-01;0,4352417375421010000
2009-02-01;0,4972933035904750000
2009-03-01;0,2431748455415400000
2009-04-01;0,2496368277787990000
2009-05-01;0,2888763834177450000
2009-06-01;0,8589892263953360000
2009-07-01;-0,1585586922153230000
2009-08-01;0,2242850044810490000
2009-09-01;0,0625480693495817000
2009-10-01;0,0963101185818578000
2009-11-01;0,0707753368767079000
2009-12-01;-0,1761198169463130000
2010-01-01;0,3417473570148500000
2010-02-01;0,0249207382076480000
2010-03-01;0,4106283536571080000
2010-04-01;0,1736884910697430000
2010-05-01;0,0775197354237721000
2010-06-01;-0,0976267084673888000
2010-07-01;0,0211043057371509000
2010-08-01;0,1380664278408070000
2010-09-01;0,0581736230715569000
2010-10-01;0,1245198888476960000
2010-11-01;0,0420646423819507000
2010-12-01;0,1718440789203090000
2011-01-01;0,4763230053974140000
2011-02-01;0,4931365025451620000
2011-03-01;0,9751072030509380000
2011-04-01;0,6439429535456990000
2011-05-01;0,4704187527233640000
2011-06-01;-0,1070967056699220000
2011-07-01;0,0886045666793554000
2011-08-01;0,2757588902364500000
2011-09-01;0,1518462115694610000
2011-10-01;-0,2062682633358360000
2011-11-01;-0,0843561330442060000
2011-12-01;-0,2466516377138170000
2012-01-01;0,4400191428267510000
2012-02-01;0,4402973551276310000
2012-03-01;0,7594558623930860000
2012-04-01;0,3021029504080340000
2012-05-01;-0,1173479366321050000
2012-06-01;-0,1466396884450490000
2012-07-01;-0,1629785861825610000
2012-08-01;0,5565158181437090000
2012-09-01;0,4462212267611310000
2012-10-01;-0,0388925140553232000
2012-11-01;-0,4738086694881880000
2012-12-01;-0,2693064490207350000
2013-01-01;0,2957304192926040000
2013-02-01;0,8190029529268760000
2013-03-01;0,2614508584374950000
2013-04-01;-0,1039639477087160000
2013-05-01;0,1780407773587230000
2013-06-01;0,2399708085599500000
2013-07-01;0,0393997533233011000
2013-08-01;0,1202931557047200000
